listing-location,price,bed,bath,listing-floorarea,harga_permeter_persegi,price_formatted,district,sub-district,area
"Bintaro, Tangerang Selatan, Banten",3300000000.0,4.0,2.0,90.0,13750000.0,"3,300,000,000",,Bintaro,Bintaro
"Pinguin Bintaro Sektor 3, Bintaro, Tangerang Selatan, Banten",8900000000.0,7.0,4.0,480.0,14833333.0,"8,900,000,000",,Bintaro,Bintaro
"BSD, Tangerang Selatan, Banten",3800000000.0,5.0,4.0,220.0,33928571.0,"3,800,000,000",,,BSD
"Gardenia Loka, GrahaRaya Bintaro, Serpong Utara, Tangerang Selatan, Banten",1900000000.0,3.0,3.0,150.0,19387755.0,"1,900,000,000",Serpong,Serpong Utara,Bintaro
"Taman Fasco, Ciputat, Tangerang Selatan, Ciputat, Tangerang Selatan, Banten",5500000000.0,4.0,3.0,250.0,9909910.0,"5,500,000,000",Ciputat,Ciputat,
"Puri Marissa, Ciputat, Tangerang Selatan, Ciputat, Tangerang Selatan, Banten",2800000000.0,5.0,3.0,120.0,14432990.0,"2,800,000,000",Ciputat,Ciputat,
"Gading serpong, Gading Serpong, Tangerang Selatan, Banten",7100000000.0,4.0,4.0,316.0,32870370.0,"7,100,000,000",Serpong,Serpong,Gading Serpong
"Gading serpong, BSD, Tangerang Selatan, Banten",6200000000.0,4.0,3.0,235.0,34444444.0,"6,200,000,000",Serpong,Serpong,BSD
"Bintaro Jaya sektor 9, Bintaro, Tangerang Selatan, Banten",3500000000.0,8.0,4.0,142.0,19444444.0,"3,500,000,000",,Bintaro,Bintaro
"Ciputat, Tangerang Selatan, Banten",1550000000.0,5.0,2.0,250.0,7560976.0,"1,550,000,000",Ciputat,Ciputat,
"Bintaro, Tangerang Selatan, Banten",2838000000.0,2.0,3.0,98.0,31533333.0,"2,838,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",2100000000.0,2.0,2.0,90.0,17500000.0,"2,100,000,000",,Bintaro,Bintaro
"Bintaro Jaya sektor 4, Bintaro, Tangerang Selatan, Banten",2200000000.0,5.0,4.0,180.0,18333333.0,"2,200,000,000",,Bintaro,Bintaro
"Jl. Cendrawasih V 47-80, Ciputat, Tangerang Selatan, Banten",935000000.0,3.0,2.0,130.0,13357143.0,"935,000,000",Ciputat,Ciputat,
"Discovery bintaro jaya, Pondok Aren, Tangerang Selatan, Banten",2300000000.0,4.0,3.0,100.0,25555556.0,"2,300,000,000",Pondok Aren,Pondok Aren,Bintaro
"Bintaro Jaya sektor 9, Bintaro, Tangerang Selatan, Banten",2800000000.0,5.0,4.0,90.0,17500000.0,"2,800,000,000",,Bintaro,Bintaro
"Pondok Aren, Tangerang Selatan, Pondok Aren, Tangerang Selatan, Banten",1850000000.0,4.0,4.0,117.0,14015152.0,"1,850,000,000",Pondok Aren,Pondok Aren,
"Bintaro jaya sektor 3, Pondok Aren, Tangerang Selatan, Banten",2399000000.0,4.0,3.0,150.0,13327778.0,"2,399,000,000",Pondok Aren,Pondok Aren,Bintaro
"Graha Bintaro, Bintaro, Tangerang Selatan, Banten",2250000000.0,5.0,4.0,120.0,22959184.0,"2,250,000,000",,Bintaro,Bintaro
"Jl Mertilang, Bintaro, Tangerang Selatan, Banten",2500000000.0,4.0,4.0,155.0,19230769.0,"2,500,000,000",,Bintaro,Bintaro
"Graha Raya Bintaro, Serpong Utara, Tangerang Selatan, Banten",2100000000.0,5.0,4.0,280.0,13125000.0,"2,100,000,000",Serpong,Serpong Utara,Bintaro
"Jl Rajawali, Bintaro, Tangerang Selatan, Banten",3300000000.0,4.0,3.0,210.0,18539326.0,"3,300,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",2800000000.0,3.0,2.0,160.0,21212121.0,"2,800,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",2350000000.0,4.0,3.0,200.0,15562914.0,"2,350,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",2600000000.0,4.0,3.0,150.0,21666667.0,"2,600,000,000",,Bintaro,Bintaro
"Jalan kebon kopi, Alam Sutera, Tangerang Selatan, Banten",600000000.0,3.0,3.0,66.0,7500000.0,"600,000,000",,,Alam Sutera
"Bintaro, Tangerang Selatan, Banten",5200000000.0,4.0,5.0,300.0,22127660.0,"5,200,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",2750000000.0,3.0,2.0,100.0,21653543.0,"2,750,000,000",,Bintaro,Bintaro
"Symphonia, Gading Serpong, Tangerang Selatan, Banten",2400000000.0,3.0,3.0,92.0,28571429.0,"2,400,000,000",Serpong,Serpong,Gading Serpong
"Jl Kebon Kopi, BSD, Tangerang Selatan, Banten",628000000.0,3.0,2.0,66.0,10466667.0,"628,000,000",,,BSD
"Bintaro, Tangerang Selatan, Banten",2500000000.0,4.0,2.0,165.0,20833333.0,"2,500,000,000",,Bintaro,Bintaro
"Pondok Aren, Tangerang Selatan, Banten",2300000000.0,5.0,2.0,200.0,20720721.0,"2,300,000,000",Pondok Aren,Pondok Aren,
"Bintaro, Tangerang Selatan, Banten",3700000000.0,7.0,4.0,300.0,10277778.0,"3,700,000,000",,Bintaro,Bintaro
"Jalan Kesadaran, Serpong, Tangerang Selatan, Banten",835000000.0,4.0,3.0,100.0,5352564.0,"835,000,000",Serpong,Serpong,Serpong
"Puri Bintaro, Bintaro, Tangerang Selatan, Banten",5800000000.0,3.0,3.0,370.0,29896907.0,"5,800,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",2838000000.0,2.0,3.0,98.0,31533333.0,"2,838,000,000",,Bintaro,Bintaro
"Cluster Mayfield@Greenwicj park, BSD City., BSD, Tangerang Selatan, Banten",5500000000.0,4.0,4.0,170.0,23504274.0,"5,500,000,000",,,BSD
"Bintaro, Tangerang Selatan, Banten",2100000000.0,3.0,2.0,147.0,21000000.0,"2,100,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",2250000000.0,5.0,4.0,250.0,17857143.0,"2,250,000,000",,Bintaro,Bintaro
"Ciputat, Tangerang Selatan, Banten",2350000000.0,4.0,4.0,180.0,15878378.0,"2,350,000,000",Ciputat,Ciputat,
"Alam Sutera, Tangerang Selatan, Banten",5000000000.0,4.0,3.0,134.0,28571429.0,"5,000,000,000",,,Alam Sutera
"bintaro sektor 9, Bintaro, Tangerang Selatan, Banten",3150000000.0,3.0,3.0,120.0,30000000.0,"3,150,000,000",,Bintaro,Bintaro
"Ciputat, Tangerang Selatan, Banten",2500000000.0,3.0,3.0,150.0,17985612.0,"2,500,000,000",Ciputat,Ciputat,
"Bsd, BSD, Tangerang Selatan, Banten",1950000000.0,4.0,3.0,130.0,19897959.0,"1,950,000,000",,,BSD
"Rempoa Ciputat, Ciputat Timur, Tangerang Selatan, Banten",1850000000.0,4.0,3.0,204.0,12333333.0,"1,850,000,000",Ciputat,Ciputat,
"bintaro sektor 9, Bintaro, Tangerang Selatan, Banten",6400000000.0,5.0,4.0,300.0,26556017.0,"6,400,000,000",,Bintaro,Bintaro
"Ciputat Timur, Tangerang Selatan, Banten",1100000000.0,3.0,3.0,119.0,17187500.0,"1,100,000,000",Ciputat,Ciputat,
"bintaro sektor 7, Bintaro, Tangerang Selatan, Banten",6700000000.0,5.0,3.0,400.0,19705882.0,"6,700,000,000",,Bintaro,Bintaro
"Jl Kana 3 BSD, Lengkong Gudang, Serpong, Serpong, Tangerang Selatan, Banten",4500000000.0,6.0,4.0,400.0,15000000.0,"4,500,000,000",Serpong,Lengkong Gudang,BSD
"Jl Kana 3 BSD, Lengkong Gudang, Serpong, Serpong, Tangerang Selatan, Banten",4500000000.0,6.0,4.0,280.0,18750000.0,"4,500,000,000",Serpong,Lengkong Gudang,BSD
"Jalan benda 3 pamulang tangerang selatan, Pamulang, Tangerang Selatan, Banten",850000000.0,3.0,2.0,72.0,14166667.0,"850,000,000",Pamulang,Benda,Pamulang
"The Green BUMI SERPONG DAMAI TANGERANG SELATAN, BSD, Tangerang Selatan, Banten",2100000000.0,3.0,2.0,160.0,20000000.0,"2,100,000,000",Serpong,Serpong,BSD
"BSD, Tangerang Selatan, Banten",1550000000.0,4.0,4.0,120.0,25833333.0,"1,550,000,000",,,BSD
"Jurangmangu Pondok Aren, Pondok Aren, Tangerang Selatan, Banten",950000000.0,3.0,2.0,130.0,13571429.0,"950,000,000",Pondok Aren,Pondok Aren,
"BSD, Tangerang Selatan, Banten",2750000000.0,5.0,4.0,180.0,20370370.0,"2,750,000,000",,,BSD
"jl.Bukit Utara, Pamulang, Tangerang Selatan, Banten",1650000000.0,4.0,3.0,145.0,13750000.0,"1,650,000,000",Pamulang,,Pamulang
"serpong, Serpong, Tangerang Selatan, Banten",950000000.0,3.0,2.0,57.0,15833333.0,"950,000,000",Serpong,Serpong,Serpong
"BSD, Tangerang Selatan, Banten",6500000000.0,8.0,6.0,280.0,21666667.0,"6,500,000,000",,,BSD
"Serpong Utara, Tangerang Selatan, Banten",1425000000.0,4.0,3.0,84.0,16964286.0,"1,425,000,000",Serpong,Serpong Utara,Serpong
"Ciputat, Ciputat, Tangerang Selatan, Banten",2000000000.0,3.0,3.0,100.0,20000000.0,"2,000,000,000",Ciputat,Ciputat,
"Jalan Ki Hajar Dewantara Ciputat, Ciputat, Tangerang Selatan, Banten",1400000000.0,3.0,2.0,74.0,17500000.0,"1,400,000,000",Ciputat,Ciputat,
"Jl Ir. H. Juanda, Cirendeu, Ciputat Timur, Tangerang Selatan, Banten",4600000000.0,4.0,3.0,190.0,13142857.0,"4,600,000,000",Ciputat,Ciputat,Cirendeu
"Jl. Masjid Al Amin, Pamulang, Tangerang Selatan, Banten",770000000.0,3.0,2.0,75.0,12419355.0,"770,000,000",Pamulang,,Pamulang
"Tabebuya, BSD, BSD, Tangerang Selatan, Banten",2500000000.0,3.0,3.0,88.0,41666667.0,"2,500,000,000",,,BSD
"De Park, BSD, Tangerang Selatan, Banten",20000000000.0,4.0,5.0,460.0,30959752.0,"20,000,000,000",,,BSD
"Foresta, BSD, Tangerang Selatan, Banten",1599000000.0,6.0,6.0,120.0,16316327.0,"1,599,000,000",,,BSD
"Naturale, BSD, Tangerang Selatan, Banten",1830000000.0,5.0,5.0,96.0,21785714.0,"1,830,000,000",,,BSD
"de maja, BSD, Tangerang Selatan, Banten",11000000000.0,5.0,4.0,260.0,36666667.0,"11,000,000,000",,,BSD
"Foresta raya, BSD, Tangerang Selatan, Banten",3200000000.0,4.0,4.0,245.0,25000000.0,"3,200,000,000",,,BSD
"Aure, BSD, Tangerang Selatan, Banten",3350000000.0,5.0,4.0,135.0,27916667.0,"3,350,000,000",,,BSD
"Bintaro Sektor 7, Pondok Aren, Tangerang Selatan, Banten",6700000000.0,5.0,3.0,340.0,16750000.0,"6,700,000,000",Pondok Aren,Pondok Aren,Bintaro
"Pisok Bintaro jaya, Bintaro, Tangerang Selatan, Banten",3000000000.0,3.0,3.0,200.0,12000000.0,"3,000,000,000",,Bintaro,Bintaro
"Jalan Benda, Pamulang, Tangerang Selatan, Banten",1250000000.0,3.5,3.5,250.0,9920635.0,"1,250,000,000",Pamulang,Benda,Pamulang
"Bintaro, Tangerang Selatan, Banten",3900000000.0,4.0,4.0,270.0,19500000.0,"3,900,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",3300000000.0,5.0,3.0,200.0,26829268.0,"3,300,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",2850000000.0,4.0,4.0,180.0,23750000.0,"2,850,000,000",,Bintaro,Bintaro
"Jl. Palem Indah , Pd. Pucung, Bintaro, Tangerang Selatan, Banten",20000000000.0,5.0,6.0,750.0,18181818.0,"20,000,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",8300000000.000001,4.0,3.0,350.0,40686275.0,"8,300,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",1500000000.0,2.0,1.0,41.0,20833333.0,"1,500,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",1450000000.0,3.0,2.0,80.0,21641791.0,"1,450,000,000",,Bintaro,Bintaro
"Milano village, Gading Serpong, Tangerang Selatan, Banten",975000000.0,2.0,2.0,61.0,20312500.0,"975,000,000",Serpong,Serpong,Gading Serpong
"Bintaro, Tangerang Selatan, Banten",4300000000.0,4.0,3.0,250.0,24293785.0,"4,300,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",2900000000.0,4.0,3.0,170.0,24786325.0,"2,900,000,000",,Bintaro,Bintaro
"Jl. Kesadaran No.71, Pamulang, Tangerang Selatan, Banten",800000000.0,3.0,2.0,72.0,8333333.0,"800,000,000",Pamulang,,Pamulang
"Jl Irian, BSD, Tangerang Selatan, Banten",1800000000.0,4.0,4.0,200.0,18367347.0,"1,800,000,000",,,BSD
"Jl.Griya Loka Bsd, BSD, Tangerang Selatan, Banten",2300000000.0,3.0,2.0,70.0,12777778.0,"2,300,000,000",,,BSD
"BSD, Tangerang Selatan, Banten",22000000000.0,6.0,6.0,350.0,45833333.0,"22,000,000,000",,,BSD
"de maja, BSD, Tangerang Selatan, Banten",11000000000.0,5.0,4.0,260.0,36666667.0,"11,000,000,000",,,BSD
"Foresta raya, BSD, Tangerang Selatan, Banten",3200000000.0,4.0,4.0,245.0,25000000.0,"3,200,000,000",,,BSD
"Aure, BSD, Tangerang Selatan, Banten",3350000000.0,5.0,4.0,135.0,27916667.0,"3,350,000,000",,,BSD
"Bintaro Sektor 7, Pondok Aren, Tangerang Selatan, Banten",6700000000.0,5.0,3.0,340.0,16750000.0,"6,700,000,000",Pondok Aren,Pondok Aren,Bintaro
"Pisok Bintaro jaya, Bintaro, Tangerang Selatan, Banten",3000000000.0,3.0,3.0,200.0,12000000.0,"3,000,000,000",,Bintaro,Bintaro
"Jalan Benda, Pamulang, Tangerang Selatan, Banten",1250000000.0,3.5,3.5,250.0,9920635.0,"1,250,000,000",Pamulang,Benda,Pamulang
"Bintaro, Tangerang Selatan, Banten",3900000000.0,4.0,4.0,270.0,19500000.0,"3,900,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",3300000000.0,5.0,3.0,200.0,26829268.0,"3,300,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",2850000000.0,4.0,4.0,180.0,23750000.0,"2,850,000,000",,Bintaro,Bintaro
"Jl. Palem Indah , Pd. Pucung, Bintaro, Tangerang Selatan, Banten",20000000000.0,5.0,6.0,750.0,18181818.0,"20,000,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",8300000000.000001,4.0,3.0,350.0,40686275.0,"8,300,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",1500000000.0,2.0,1.0,41.0,20833333.0,"1,500,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",1450000000.0,3.0,2.0,80.0,21641791.0,"1,450,000,000",,Bintaro,Bintaro
"Milano village, Gading Serpong, Tangerang Selatan, Banten",975000000.0,2.0,2.0,61.0,20312500.0,"975,000,000",Serpong,Serpong,Gading Serpong
"Bintaro, Tangerang Selatan, Banten",4300000000.0,4.0,3.0,250.0,24293785.0,"4,300,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",2900000000.0,4.0,3.0,170.0,24786325.0,"2,900,000,000",,Bintaro,Bintaro
"Jl. Kesadaran No.71, Pamulang, Tangerang Selatan, Banten",800000000.0,3.0,2.0,72.0,8333333.0,"800,000,000",Pamulang,,Pamulang
"Jl Irian, BSD, Tangerang Selatan, Banten",1800000000.0,4.0,4.0,200.0,18367347.0,"1,800,000,000",,,BSD
"Jl.Griya Loka Bsd, BSD, Tangerang Selatan, Banten",2300000000.0,3.0,2.0,70.0,12777778.0,"2,300,000,000",,,BSD
"BSD, Tangerang Selatan, Banten",22000000000.0,6.0,6.0,350.0,45833333.0,"22,000,000,000",,,BSD
"BSD, Tangerang Selatan, Banten",22000000000.0,6.0,6.0,350.0,45833333.0,"22,000,000,000",,,BSD
"Jl.Kencana Loka, BSD, Tangerang Selatan, Banten",6600000000.0,5.0,5.0,355.0,17010309.0,"6,600,000,000",,,BSD
"Bintaro, Tangerang Selatan, Banten",4150000000.0000005,4.0,4.0,180.0,30740741.0,"4,150,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",5000000000.0,5.0,5.0,240.0,37037037.0,"5,000,000,000",,Bintaro,Bintaro
"Bintaro sektor 9, Bintaro, Tangerang Selatan, Banten",1400000000.0,3.0,2.0,93.0,17948718.0,"1,400,000,000",,Bintaro,Bintaro
"Jurang mangu timur . Bintaro sektor 5 area, Bintaro, Tangerang Selatan, Banten",1275000000.0,4.0,2.0,92.0,14166667.0,"1,275,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",4350000000.0,5.0,4.0,210.0,32222222.0,"4,350,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",4400000000.0,6.0,6.0,313.0,22335025.0,"4,400,000,000",,Bintaro,Bintaro
"Dkt Bintaro Sektor 7 Pondok Jaya Pdk Aren Tangsel, Bintaro, Tangerang Selatan, Banten",1398075000.0,3.0,2.0,60.0,20866791.0,"1,398,075,000",,Pondok Jaya,Bintaro
"Bintaro, Bintaro, Tangerang Selatan, Banten",5200000000.0,5.0,4.0,375.0,20155039.0,"5,200,000,000",,Bintaro,Bintaro
"Jl. Raya Serpong, Jelupang, Kec. Serpong Utara, BSD, Tangerang Selatan, Banten",1600000000.0,4.0,2.0,100.0,17777778.0,"1,600,000,000",Serpong,Serpong Utara,BSD
"Jalan Nusa Jaya Ciputat Timur Tangerang Selatan, Bintaro, Tangerang Selatan, Banten",16500000000.0,7.0,4.0,324.0,16417910.0,"16,500,000,000",Ciputat,Ciputat,Bintaro
"Kelapa Dua Gading Serpong, Gading Serpong, Tangerang Selatan, Banten",3300000000.0,5.0,5.0,286.0,23571429.0,"3,300,000,000",Serpong,Serpong,Gading Serpong
"Jl. Raya Serpong, Jelupang, Kec. Serpong Utara, BSD, Tangerang Selatan, Banten",2250000000.0,4.0,3.0,156.0,16544118.0,"2,250,000,000",Serpong,Serpong Utara,BSD
"Jl. Sutera Orlanda IX, Pakualam, BSD, Tangerang Selatan, Banten",5500000000.0,5.0,4.0,200.0,39285714.0,"5,500,000,000",,,BSD
"Lengkong Kulon, Kec. Pagedangan, Gading Serpong, Tangerang Selatan, Banten",8500000000.0,5.0,6.0,198.0,47222222.0,"8,500,000,000",Serpong,Serpong,Gading Serpong
"Jalan Discovery Park Bintaro Pd Aren Tangerang Sel, Bintaro, Tangerang Selatan, Banten",4200000000.0,5.0,4.0,220.0,28000000.0,"4,200,000,000",,Bintaro,Bintaro
"Jl. Masjid Al Amin benda baru, Pamulang, Tangerang Selatan, Banten",770000000.0,3.0,2.0,75.0,12419355.0,"770,000,000",Pamulang,Benda,Pamulang
"Pamulang, Tangerang Selatan, Banten",5500000000.0,6.0,7.0,550.0,18333333.0,"5,500,000,000",Pamulang,,Pamulang
"Bintaro, Tangerang Selatan, Banten",3900000000.0,3.0,2.0,250.0,7428571.0,"3,900,000,000",,Bintaro,Bintaro
"Serpong, Tangerang Selatan, Banten",1100000000.0,4.0,3.0,100.0,15277778.0,"1,100,000,000",Serpong,Serpong,Serpong
"Pamulang, Tangerang Selatan, Banten",850000000.0,2.0,1.0,80.0,8500000.0,"850,000,000",Pamulang,,Pamulang
"Bintaro, Tangerang Selatan, Banten",11500000000.0,7.0,4.0,415.0,8731967.0,"11,500,000,000",,Bintaro,Bintaro
"Sektor 9 Bintaro Jaya, Bintaro, Tangerang Selatan, Banten",1350000000.0,2.0,1.0,33.0,10305344.0,"1,350,000,000",,Bintaro,Bintaro
"BSD, Tangerang Selatan, Banten",4250000000.0,5.0,5.0,200.0,15740741.0,"4,250,000,000",,,BSD
"Sektor 9 Bintaro Jaya, Bintaro, Tangerang Selatan, Banten",1900000000.0,3.0,2.0,75.0,14503817.0,"1,900,000,000",,Bintaro,Bintaro
"jurangmangu serpong, Ciputat, Tangerang Selatan, Banten",650000000.0,2.0,1.0,45.0,10833333.0,"650,000,000",Ciputat,Ciputat,Serpong
"bintaro bsd serpong tangerang, Ciputat, Tangerang Selatan, Banten",3100000000.0,6.0,5.0,216.0,10877193.0,"3,100,000,000",Ciputat,Ciputat,Bintaro
"Gading Serpong, Tangerang Selatan, Banten",2399999999.0,3.0,2.0,84.0,28571429.0,"2,399,999,999",Serpong,Serpong,Gading Serpong
"Mozart Symponia Summarecon Serpong, Gading Serpong, Tangerang Selatan, Banten",4700000000.0,4.0,3.0,193.0,30718954.0,"4,700,000,000",Serpong,Serpong,Gading Serpong
"Alam Sutera, Alam Sutera, Tangerang Selatan, Banten",9400000000.0,6.0,6.0,700.0,31333333.0,"9,400,000,000",,,Alam Sutera
"Cluster Strozzi Summarecon Serpong Tangerang, Gading Serpong, Tangerang Selatan, Banten",2400000123.0,3.0,2.0,92.0,28571430.0,"2,400,000,123",Serpong,Serpong,Gading Serpong
"Ciputat, Tangerang Selatan, Banten",1000000000.0,3.0,2.0,65.0,11363636.0,"1,000,000,000",Ciputat,Ciputat,
"Victoria River Park BSD City, BSD, Tangerang Selatan, Banten",3400000000.0,3.0,3.0,204.0,17000000.0,"3,400,000,000",,,BSD
"Bintaro, Bintaro, Tangerang Selatan, Banten",1450000000.0,3.5,3.0,135.0,13425926.0,"1,450,000,000",,Bintaro,Bintaro
"Sutera Onyx, Alam Sutera, Tangerang Selatan, Banten",4200000000.0,4.0,3.0,250.0,23333333.0,"4,200,000,000",,,Alam Sutera
"Eminent, BSD, Tangerang Selatan, Banten",2600000000.0,3.0,3.0,102.0,27083333.0,"2,600,000,000",,,BSD
"ingenia bsd city tangerang, BSD, Tangerang Selatan, Banten",2700000000.0,3.0,2.0,114.0,18750000.0,"2,700,000,000",,,BSD
"BSD, Tangerang Selatan, Banten",2650000000.0,3.0,2.0,84.0,23660714.0,"2,650,000,000",,,BSD
"Bintaro, Tangerang Selatan, Banten",4500000000.0,4.0,4.0,476.0,9453782.0,"4,500,000,000",,Bintaro,Bintaro
"Jalan Purnawarman, Ciputat Timur, Tangerang Selatan, Banten",2600000000.0,4.0,4.0,174.0,19259259.0,"2,600,000,000",Ciputat,Ciputat,
"Jl Caspia BSD, BSD, Tangerang Selatan, Banten",2150000000.0,3.0,2.0,73.0,19196429.0,"2,150,000,000",,,BSD
"Gading Serpong, Tangerang Selatan, Banten",2350000000.0,5.0,4.0,160.0,18359375.0,"2,350,000,000",Serpong,Serpong,Gading Serpong
"BSD, Tangerang Selatan, Banten",1789000000.0,4.0,3.0,130.0,18255102.0,"1,789,000,000",,,BSD
"Pondok Aren, Tangerang Selatan, Banten",2100000000.0,2.0,2.0,90.0,17500000.0,"2,100,000,000",Pondok Aren,Pondok Aren,
"Bintaro, Tangerang Selatan, Banten",2500000000.0,3.0,2.0,200.0,10593220.0,"2,500,000,000",,Bintaro,Bintaro
"Sekitar Bintaro 7, Pondok Aren, Tangerang Selatan, Banten",5500000000.0,4.0,3.0,300.0,10784314.0,"5,500,000,000",Pondok Aren,Pondok Aren,Bintaro
"Bintaro, Tangerang Selatan, Banten",2700000000.0,4.0,4.0,200.0,20000000.0,"2,700,000,000",,Bintaro,Bintaro
"Jl kh wahid hasyim, Pondok Aren, Tangerang Selatan, Banten",1275000000.0,2.0,2.0,98.0,13010204.0,"1,275,000,000",Pondok Aren,Pondok Aren,
"Serpong Utara, Tangerang Selatan, Banten",3850000000.0,4.0,3.0,162.0,21508380.0,"3,850,000,000",Serpong,Serpong Utara,Serpong
"Serpong, Pamulang, Tangerang Selatan, Banten",951459357.0,3.0,2.0,60.0,11746412.0,"951,459,357",Pamulang,Serpong,Pamulang
"Serpong Utara, Tangerang Selatan, Banten",951459800.0,3.0,2.0,60.0,11746417.0,"951,459,800",Serpong,Serpong Utara,Serpong
"Serpong Utara, Tangerang Selatan, Banten",1182058800.0,3.0,2.0,80.0,15351413.0,"1,182,058,800",Serpong,Serpong Utara,Serpong
"Serpong, Tangerang Selatan, Banten",951459800.0,3.0,2.0,60.0,11746417.0,"951,459,800",Serpong,Serpong,Serpong
"Serpong, Tangerang Selatan, Banten",1182058800.0,3.0,2.0,80.0,15351413.0,"1,182,058,800",Serpong,Serpong,Serpong
"Serpong, Tangerang Selatan, Banten",3500000000.0,3.0,4.0,175.0,10000000.0,"3,500,000,000",Serpong,Serpong,Serpong
"bintaro sektor 9, Bintaro, Tangerang Selatan, Banten",1850000000.0,3.0,2.0,100.0,19270833.0,"1,850,000,000",,Bintaro,Bintaro
"Gading serpong, Gading Serpong, Tangerang Selatan, Banten",1350000000.0,2.0,2.0,46.0,27000000.0,"1,350,000,000",Serpong,Serpong,Gading Serpong
"Serpong, Tangerang Selatan, Banten",1100000000.0,2.0,3.0,95.0,15277778.0,"1,100,000,000",Serpong,Serpong,Serpong
"bintaro sektor 9, Bintaro, Tangerang Selatan, Banten",4099999999.9999995,4.0,3.0,180.0,24404762.0,"4,100,000,000",,Bintaro,Bintaro
"bintaro sektor 2, Bintaro, Tangerang Selatan, Banten",11000000000.0,4.0,4.0,400.0,15714286.0,"11,000,000,000",,Bintaro,Bintaro
"Pondok Aren, Tangerang Selatan, Banten",9500000000.0,8.0,4.0,350.0,13013699.0,"9,500,000,000",Pondok Aren,Pondok Aren,
"Kencana Loka, Sektor 12.5, Pamulang, Tangerang Selatan, Banten",1200000000.0,2.0,1.0,45.0,12244898.0,"1,200,000,000",Pamulang,,Pamulang
"bintaro sektor 7, Bintaro, Tangerang Selatan, Banten",2950000000.0,4.0,3.0,168.0,21071429.0,"2,950,000,000",,Bintaro,Bintaro
"Anggrek Loka Sektor 2,, BSD, Tangerang Selatan, Banten",5250000000.0,7.0,5.0,450.0,14542936.0,"5,250,000,000",,,BSD
"bintaro sektor 7, Bintaro, Tangerang Selatan, Banten",6500000000.0,4.0,3.0,250.0,31862745.0,"6,500,000,000",,Bintaro,Bintaro
"Bintaro, Tangerang Selatan, Banten",2100000000.0,3.0,2.0,90.0,15555556.0,"2,100,000,000",,Bintaro,Bintaro
"BSD, Tangerang Selatan, Banten",1789000000.0,4.0,3.0,130.0,18255102.0,"1,789,000,000",,,BSD
"Pondok Aren, Tangerang Selatan, Banten",8500000000.0,5.0,4.0,300.0,29209622.0,"8,500,000,000",Pondok Aren,Pondok Aren,
"Kebayoran Residence, Bintaro, Tangerang Selatan, Banten",6900000000.0,5.0,5.0,330.0,27058824.0,"6,900,000,000",,Bintaro,Bintaro
"Kebayoran Symphony, Pondok Aren, Tangerang Selatan, Banten",5750000000.0,5.0,4.0,249.0,28186275.0,"5,750,000,000",Pondok Aren,Pondok Aren,
"Discovery Bintaro Sektor 9, Bintaro, Tangerang Selatan, Banten",2750000000.0,4.0,3.0,118.0,34810127.0,"2,750,000,000",,Bintaro,Bintaro
"Kebayoran Residence Bintaro, Bintaro, Tangerang Selatan, Banten",15000000000.0,6.0,6.0,430.0,37974684.0,"15,000,000,000",,Bintaro,Bintaro
"Jl. Flamboyan Asri , Rempoa, Ciputat, Tangerang Selatan, Banten",2500000000.0,5.0,4.0,280.0,11111111.0,"2,500,000,000",Ciputat,Ciputat,
